,client_id,visit_id,process_step,date_time
90440,9603506,147052016_31035169835_381144,step_1,2017-03-30 13:28:57
105997,9389415,551802510_99265391572_893126,confirm,2017-03-30 13:31:02
71303,532183,777467337_59964116976_28590,step_3,2017-03-30 13:31:47
114685,2092341,875164508_33225332307_44463,confirm,2017-03-30 13:32:48
91255,3840271,91920939_55839873575_499978,confirm,2017-03-30 13:33:00
72468,763155,418423554_31649961194_84535,step_1,2017-03-30 13:34:00
79180,3459755,365730122_35126642382_334316,confirm,2017-03-30 13:34:11
23203,767670,655588463_38907014220_265004,start,2017-03-30 13:35:11
63416,641786,44463498_12458780225_462100,confirm,2017-03-30 13:36:52
129783,252042,540455589_61817887548_730966,step_2,2017-03-30 13:37:24
17370,34603,264983456_55288849407_826462,confirm,2017-03-30 13:37:57
113792,8786298,674553927_75170184555_219319,start,2017-03-30 13:38:38
72465,763155,999418482_63079576869_493981,confirm,2017-03-30 13:39:11
22872,8305701,782147777_36839784951_876288,start,2017-03-30 13:39:22
55338,3357159,548490398_16355419902_714597,confirm,2017-03-30 13:40:29
76479,1329260,699454301_55253167382_66327,start,2017-03-30 13:40:31
111925,9802021,317275009_9986264774_29269,step_2,2017-03-30 13:40:38
112682,4732570,189136970_51530110068_937228,start,2017-03-30 13:40:46
66985,9245820,605889071_34786904191_293962,confirm,2017-03-30 13:41:44
55025,9440884,704431383_66462197507_397561,confirm,2017-03-30 13:42:28
23764,8081742,86166573_70844997722_75533,confirm,2017-03-30 13:42:53
7029,191373,989023662_80401872629_464309,confirm,2017-03-30 13:43:01
2113,9340301,631396440_41322168115_361106,confirm,2017-03-30 13:45:05
122926,8922549,373221896_99384573795_667970,step_1,2017-03-30 13:45:28
31948,8025695,134842597_95355239273_138458,start,2017-03-30 13:47:17
75314,6479095,193892177_14959930154_348941,step_1,2017-03-30 13:49:09
114426,7650184,9750428_46662853882_683572,confirm,2017-03-30 13:49:16
32104,7643558,207397345_37982565727_568710,start,2017-03-30 13:50:00
30575,1230061,308065954_77216009984_800633,step_3,2017-03-30 13:51:52
136811,8863877,490099467_11712296184_586777,confirm,2017-03-30 13:52:24
112094,6531383,295912567_17945994935_167112,step_1,2017-03-30 13:52:30
129790,673924,954965432_66306227665_435714,confirm,2017-03-30 13:52:31
26401,9092791,767475169_21936539287_254538,step_2,2017-03-30 13:53:09
132072,5709764,387966739_80533061677_751967,confirm,2017-03-30 13:54:15
9427,1015395,442865794_51157569096_712004,step_3,2017-03-30 13:54:21
48424,1651334,585375182_7682660415_482648,start,2017-03-30 13:54:25
75233,8046317,925221269_59934003156_29083,start,2017-03-30 13:57:06
25192,2496055,84991435_60402907152_146859,step_3,2017-03-30 13:59:05
58186,7550898,567866694_38810024204_820086,confirm,2017-03-30 14:00:30
74916,2636543,621675100_91287015381_917195,step_1,2017-03-30 14:00:33
15971,8310565,654546513_68855253075_750507,step_3,2017-03-30 14:02:08
34058,52456,974429697_39365734813_289320,step_3,2017-03-30 14:02:49
6616,6097581,25578392_81880332085_300459,confirm,2017-03-30 14:03:33
132399,7373147,380088875_88929515978_88236,step_2,2017-03-30 14:06:00
55000,2654002,616819420_49266888372_771214,confirm,2017-03-30 14:07:13
138960,9507421,164242311_94009169733_918560,confirm,2017-03-30 14:07:25
80699,7679817,509621173_49184364170_278977,start,2017-03-30 14:11:01
88686,4473931,378800166_90004744013_815269,confirm,2017-03-30 14:11:08
71995,1545289,728118374_80688144218_365358,confirm,2017-03-30 14:12:56
122169,9891451,82235374_7952957380_928235,confirm,2017-03-30 14:13:41
4776,1946236,601242505_43028072342_314025,step_1,2017-03-30 14:14:40
89123,7076901,72614975_68402132465_889374,confirm,2017-03-30 14:15:49
76474,1329260,85832087_48119593699_183584,confirm,2017-03-30 14:16:27
108435,8607066,747644040_51425155306_113771,confirm,2017-03-30 14:17:04
89950,4351997,846514849_67975901841_486706,step_3,2017-03-30 14:19:06
81941,6356056,819717945_56895294129_14375,confirm,2017-03-30 14:20:23
132404,5124630,664332328_67992300491_526395,start,2017-03-30 14:20:27
9044,9522306,178329632_51715386251_761741,confirm,2017-03-30 14:20:41
41196,9523156,531310265_7872880356_234486,confirm,2017-03-30 14:21:38
120813,5130256,928457610_26875686340_565615,confirm,2017-03-30 14:24:24
49933,4060998,516990491_58258786446_856526,confirm,2017-03-30 14:25:11
116459,5619936,928347378_72141268172_569891,confirm,2017-03-30 14:25:32
49419,2999505,305144168_79650508505_683195,confirm,2017-03-30 14:26:35
49687,9742169,819579133_69604194158_808445,step_2,2017-03-30 14:28:20
50793,5956185,577588728_75704370541_832276,confirm,2017-03-30 14:29:39
130888,1575474,409987107_95248829183_703931,start,2017-03-30 14:30:56
136608,5125059,894669613_80917528530_40358,confirm,2017-03-30 14:31:01
7634,7272223,710915434_50509596016_127785,confirm,2017-03-30 14:32:17
98261,2791797,549871795_58856944398_529898,start,2017-03-30 14:32:34
115487,8670047,180138486_19384167430_519805,confirm,2017-03-30 14:33:58
38543,9025285,341470190_1964540007_844432,confirm,2017-03-30 14:34:48
105269,4926147,478629064_4386180921_190439,start,2017-03-30 14:34:57
100002,2353743,915575661_51453657378_842326,start,2017-03-30 14:35:49
139814,5328996,84896451_98089960782_877109,confirm,2017-03-30 14:36:17
122601,2959782,795060321_60949082853_501792,confirm,2017-03-30 14:37:10
96483,3845541,435769259_72894703452_855963,confirm,2017-03-30 14:40:18
4734,2734383,766850300_84560699771_321827,confirm,2017-03-30 14:41:04
66308,236546,687844211_31742347567_669541,confirm,2017-03-30 14:41:28
46766,4720168,196211292_34988305905_19188,confirm,2017-03-30 14:42:56
34486,2483642,484329988_79243094478_139759,step_1,2017-03-30 14:43:14
33080,7189412,594756937_83591776158_486214,confirm,2017-03-30 14:45:50
15371,969174,197603817_79533357703_471038,start,2017-03-30 14:49:39
63649,9093228,436348710_12999828841_901889,start,2017-03-30 14:50:30
111650,4010395,631540466_3797583826_36272,start,2017-03-30 14:52:11
132009,6648294,712062186_43885858162_29512,confirm,2017-03-30 14:52:31
88746,4663835,592207758_14914668555_841547,step_1,2017-03-30 14:52:49
49344,3347344,52092673_96120465324_668533,confirm,2017-03-30 14:53:25
27175,4091619,568933325_19247471339_984106,confirm,2017-03-30 14:55:31
120653,1386231,882839365_53045532260_880834,confirm,2017-03-30 14:55:58
4597,6949770,889276964_46418990986_993156,start,2017-03-30 14:56:15
58916,3676438,985000294_78294702408_599204,start,2017-03-30 14:57:52
2192,3570669,604974319_79908084511_422481,step_2,2017-03-30 15:00:16
119685,1253755,125838960_38159820968_571167,confirm,2017-03-30 15:00:46
18333,5300698,309210051_20061010459_155700,confirm,2017-03-30 15:05:25
79273,3212406,910791457_53618066615_232986,start,2017-03-30 15:06:11
137994,807085,323001741_90184844711_223345,confirm,2017-03-30 15:06:31
105935,2001658,696779011_55934872158_200449,confirm,2017-03-30 15:06:50
136010,4197604,456593615_30182479313_150872,start,2017-03-30 15:07:20
100429,6132708,859442896_39719534803_668616,confirm,2017-03-30 15:08:43
31685,7061359,958360017_68993601147_293262,step_1,2017-03-30 15:09:36
30458,6777171,541912946_67853660555_196313,confirm,2017-03-30 15:10:26
75988,6347873,469891405_49394409383_325368,start,2017-03-30 15:11:45
1399,4608580,770627572_36464705232_106282,confirm,2017-03-30 15:12:11
15636,7034253,794518192_60071030064_760130,step_1,2017-03-30 15:12:12
127571,4496382,101094131_85383261552_788150,step_1,2017-03-30 15:12:13
80694,7679817,293505801_98445156003_949104,confirm,2017-03-30 15:13:20
116526,763889,344185764_5014806773_433174,confirm,2017-03-30 15:13:44
71768,5238268,363988363_52559536208_548679,start,2017-03-30 15:15:32
63818,6150427,513559727_88662519586_643709,confirm,2017-03-30 15:15:58
65304,3815578,778472898_54351947185_968088,confirm,2017-03-30 15:17:36
71766,5238268,707153525_73649003096_568917,start,2017-03-30 15:17:50
83494,2059033,523130697_93819643701_259186,confirm,2017-03-30 15:17:53
96946,4834313,645444890_33711527536_457321,step_1,2017-03-30 15:18:35
104888,869786,381858306_85265757581_585427,start,2017-03-30 15:20:42
135979,3298212,352051543_36522532188_921320,start,2017-03-30 15:20:59
79795,588058,987385688_97422807447_172654,confirm,2017-03-30 15:23:37
114719,7582115,313780733_89315635326_301795,start,2017-03-30 15:27:31
137579,7122130,986511985_57837647297_780688,confirm,2017-03-30 15:28:43
32105,7643558,142659492_98430385335_762066,step_2,2017-03-30 15:29:36
57959,73910,707782085_90861986432_458297,confirm,2017-03-30 15:30:03
55263,8065181,509734265_8497793607_895804,confirm,2017-03-30 15:30:57
120766,4456021,707014847_16996183955_391239,step_1,2017-03-30 15:31:42
63703,7371217,387299772_51535810403_494059,confirm,2017-03-30 15:31:51
90918,8713775,893010259_28765311773_693548,step_3,2017-03-30 15:32:08
116171,6409786,525604072_44237599178_892996,confirm,2017-03-30 15:33:42
14356,8674117,595495704_88734997022_748898,confirm,2017-03-30 15:34:35
47856,8311223,163026604_84923236408_66430,confirm,2017-03-30 15:36:17
55009,13831,146214316_74585352883_309974,start,2017-03-30 15:36:20
128289,2979170,495506223_66760138447_871132,confirm,2017-03-30 15:37:05
128926,4473990,910153926_21354085279_443886,confirm,2017-03-30 15:37:11
105715,6995126,65042576_89508495570_472565,step_3,2017-03-30 15:37:32
2780,254491,638015277_69080953852_289481,confirm,2017-03-30 15:38:51
92305,7005543,959737136_58422789375_562937,confirm,2017-03-30 15:39:46
81441,4921692,544718374_89989094916_924342,start,2017-03-30 15:43:27
15461,4806523,583982690_16289375259_732591,confirm,2017-03-30 15:44:48
96253,5869614,836961039_21953421245_253234,step_2,2017-03-30 15:45:17
3056,6340179,629785597_8681791043_652906,start,2017-03-30 15:46:16
56547,2694302,527074530_16069322498_7214,step_3,2017-03-30 15:46:33
103747,1955550,37387247_62904300876_967220,confirm,2017-03-30 15:53:00
31020,8941221,977291427_69445797753_666307,step_3,2017-03-30 15:53:02
75571,7166925,849424068_64281463121_925070,step_1,2017-03-30 15:54:25
81779,2824309,275203114_61243819064_990030,confirm,2017-03-30 15:54:35
140161,909050,611326781_38917112707_658264,start,2017-03-30 15:55:23
59576,5597360,121765798_96967264858_524127,confirm,2017-03-30 15:55:45
73575,5530246,902362827_11123803385_337182,confirm,2017-03-30 15:56:17
14807,9855803,597520123_20125091242_406939,start,2017-03-30 15:56:33
51504,6073907,664685818_48074517084_948803,confirm,2017-03-30 15:57:41
55581,2531123,514793647_40906536554_247024,step_2,2017-03-30 15:58:48
109150,7650211,487864203_73327115729_517818,confirm,2017-03-30 15:59:18
24038,8747380,730729579_10265874554_184172,confirm,2017-03-30 16:00:17
16340,451603,535058949_84390152288_495628,confirm,2017-03-30 16:01:47
108762,3479816,957043608_13391589404_70511,start,2017-03-30 16:03:38
139158,3706636,475637181_9188271066_446515,confirm,2017-03-30 16:04:25
120394,170507,664289811_31880647138_530725,confirm,2017-03-30 16:06:15
136821,3222141,439949095_67972953496_779248,start,2017-03-30 16:07:14
41577,9369501,920724489_61132300977_610250,confirm,2017-03-30 16:07:24
73318,8129452,639631206_4447500978_655631,step_1,2017-03-30 16:08:17
18131,6683240,546312796_12761629525_717737,start,2017-03-30 16:08:31
100678,813507,172125198_38956092035_610753,confirm,2017-03-30 16:08:33
18078,9012525,257461383_60304335932_78668,confirm,2017-03-30 16:09:36
83140,7083650,423359333_34195742444_748341,confirm,2017-03-30 16:11:28
140558,7422979,411564546_22772236052_550625,step_3,2017-03-30 16:12:09
55922,8913814,569798440_19054390216_544144,start,2017-03-30 16:13:00
132321,3006793,249828985_24216750588_167020,confirm,2017-03-30 16:13:27
127829,5701502,677511915_68882222852_68850,step_1,2017-03-30 16:13:31
100284,4785398,645515257_78037654216_59354,confirm,2017-03-30 16:15:02
88360,9587439,753760545_73148559296_225701,confirm,2017-03-30 16:15:50
41083,2037145,672858910_83934522649_890482,confirm,2017-03-30 16:16:55
35186,2238815,328804863_6538009878_680361,confirm,2017-03-30 16:18:14
44052,1123070,19784037_56096724132_762410,confirm,2017-03-30 16:20:03
90079,7020628,571807327_70139107094_122440,confirm,2017-03-30 16:20:21
84446,1055796,596782918_68017413860_282532,start,2017-03-30 16:21:18
108487,4946486,635945190_10353345488_598671,confirm,2017-03-30 16:22:56
72787,6072542,962374499_38810837860_736223,confirm,2017-03-30 16:23:21
26956,3677469,887844782_91134648112_710080,start,2017-03-30 16:23:35
119938,9404688,219363893_5303123668_298871,confirm,2017-03-30 16:24:57
32820,5373695,827838692_54489531830_55726,confirm,2017-03-30 16:26:05
90256,7621143,602016661_93264368109_467350,confirm,2017-03-30 16:27:34
34466,6006318,514375641_97277971259_189124,start,2017-03-30 16:27:37
17127,8840854,867044880_32488590942_638550,start,2017-03-30 16:29:26
129646,452274,627145810_55567536059_371161,confirm,2017-03-30 16:31:28
34712,3841617,686907302_48867441456_486619,step_3,2017-03-30 16:31:45
46908,2683226,992988639_15130633277_267152,confirm,2017-03-30 16:33:06
39884,114780,649021204_49139542298_583831,start,2017-03-30 16:34:41
59304,5815644,908543022_4194692843_487730,confirm,2017-03-30 16:35:41
38328,9018602,127876962_5567694483_118941,step_3,2017-03-30 16:36:12
7373,2791546,798655356_22342397879_158593,start,2017-03-30 16:37:16
58463,4842960,141181335_98988800309_723594,step_3,2017-03-30 16:37:33
112527,200352,585749363_66250940834_888960,confirm,2017-03-30 16:39:08
16706,7567972,935125766_85699818375_870484,start,2017-03-30 16:39:31
51784,4089089,798774721_54453001784_269429,step_3,2017-03-30 16:41:33
39756,195714,560757203_76470432110_923100,confirm,2017-03-30 16:42:05
88789,4259489,462328065_77901574372_985225,confirm,2017-03-30 16:42:47
63142,7674704,873625738_24096553573_276456,confirm,2017-03-30 16:44:13
64716,4562463,216343504_61632662672_459815,confirm,2017-03-30 16:45:10
76401,9879012,576331039_503163062_367125,confirm,2017-03-30 16:46:11
2203,6324067,26542651_27782647475_178275,confirm,2017-03-30 16:55:00
9667,6663540,76432510_33922080026_779186,start,2017-03-30 16:56:25
124567,6244963,737588550_35724819411_552770,confirm,2017-03-30 16:56:39
67007,3734426,744877923_78400129814_343566,start,2017-03-30 16:57:58
60066,6902415,272151033_82011571819_889776,step_3,2017-03-30 16:58:26
50629,32305,572773022_49421929655_89428,step_1,2017-03-30 16:59:06
114184,7479028,514041109_43913045256_567440,step_3,2017-03-30 16:59:55
120661,7354124,289415842_8250369086_504426,confirm,2017-03-30 17:02:54
22776,7716135,469749282_57668877026_815300,step_1,2017-03-30 17:03:27
124489,3849568,13404051_15929970928_11352,confirm,2017-03-30 17:03:30
25591,4928046,98265227_84820962898_823246,step_2,2017-03-30 17:04:21
108172,9717008,686327374_67470475073_57661,confirm,2017-03-30 17:04:33
32071,8609111,172194420_6435059241_583101,start,2017-03-30 17:04:54
103711,6782034,675203824_75550430082_698471,start,2017-03-30 17:05:38
136987,7727853,664819463_41622840956_54620,confirm,2017-03-30 17:06:20
60449,2495191,807435018_16772469379_611306,start,2017-03-30 17:07:08
7027,3214949,488075063_21479935966_520032,step_1,2017-03-30 17:07:54
31159,735487,619068311_19102174367_368824,start,2017-03-30 17:10:57
58595,8317382,726164562_69223795772_233125,confirm,2017-03-30 17:11:37
140968,9517540,857834072_7252735854_185826,confirm,2017-03-30 17:15:26
82687,4251068,861807333_55014013011_980185,confirm,2017-03-30 17:17:20
55484,175196,807815348_20202548365_67118,step_2,2017-03-30 17:18:38
95896,148954,333737584_11019970849_837595,confirm,2017-03-30 17:19:24
6034,5687007,48233731_64320373434_556222,step_1,2017-03-30 17:20:02
58334,118723,229000034_83767114870_762022,step_3,2017-03-30 17:21:44
71536,7464268,868874396_3774853075_321523,confirm,2017-03-30 17:21:59
65293,9410580,947900450_99985136418_972473,step_1,2017-03-30 17:22:58
38390,1710352,228538534_20568106051_853697,start,2017-03-30 17:23:07
54985,2268205,102241937_44186923257_675771,confirm,2017-03-30 17:23:29
18104,6387328,241521905_52059102058_533549,step_2,2017-03-30 17:23:43
89620,1164659,497815788_74312031468_732578,start,2017-03-30 17:24:35
58738,5016208,332052742_63746652373_407602,step_1,2017-03-30 17:26:16
129616,7345204,580903889_82353765871_598385,confirm,2017-03-30 17:26:45
115346,3268024,604209688_48563004055_543595,confirm,2017-03-30 17:27:30
132781,7695417,108744633_27495992537_16982,step_2,2017-03-30 17:28:26
22276,1977277,758931883_30983089370_555701,step_3,2017-03-30 17:31:12
80407,7878692,406434538_75671614330_60727,confirm,2017-03-30 17:33:00
90101,4384189,831707654_41190158904_204911,confirm,2017-03-30 17:35:23
106139,7392759,239597425_77275141683_452243,confirm,2017-03-30 17:36:13
103376,1381043,847390245_19091722002_501686,step_1,2017-03-30 17:37:50
416,2889049,69986881_68788910383_846356,start,2017-03-30 17:37:57
40623,3999608,275011810_78161809958_271095,step_1,2017-03-30 17:39:04
124550,3026128,644468744_75099252009_541332,step_3,2017-03-30 17:41:24
54997,5624983,673388365_21657970446_794167,step_1,2017-03-30 17:46:00
137818,6756354,298810490_53998366901_59014,step_1,2017-03-30 17:46:51
114194,6343258,699595684_60888066408_964010,start,2017-03-30 17:47:10
9449,5959025,195863949_34120135233_103541,confirm,2017-03-30 17:48:38
112721,4497754,433172000_73662157983_665335,step_3,2017-03-30 17:50:00
51206,4015554,472674091_48097382466_577817,start,2017-03-30 17:52:05
51130,8812865,21706567_52881103507_287329,step_1,2017-03-30 17:52:45
140759,9878904,506619320_673530203_176106,confirm,2017-03-30 17:52:54
129971,3488614,822385392_65050664037_488809,step_3,2017-03-30 17:53:20
99915,7125818,113210214_41722402972_182737,start,2017-03-30 17:57:46
